"LILIA REGINA LEMES";"LILIA LEMES";"70110";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Feminino";"1959-11-04";"Divorciado(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"JATAÍ/GO";"";"";"455122012";"105-42.2012.6.11.0001";""
"LINDACIR ROCHA BERNARDON";"LINDACIR";"55333";"Aguardando julgamento";"PSD";"55";"SENTIMENTO CUIABANO I";"PSD / PC do B";"Vereador";"Feminino";"1956-10-23";"Viúvo(a)";"Advogado";"Superior completo";"Brasileira nata";"CAMPOS NOVOS/SC";"";"";"449272012";"437-09.2012.6.11.0001";""
"LOREDIL FERNANDES BISPO";"PROFESSOR LOREDIL";"43100";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1963-04-17";"Divorciado(a)";"Professor de Ensino Médio";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"478302012";"752-37.2012.6.11.0001";""
"LUCENILDA GRASSI DE OLIVEIRA";"LUCENILDA GRASSI OU LUCI";"54789";"Aguardando julgamento";"PPL";"54";"Partido não coligado";"-";"Vereador";"Feminino";"1965-11-10";"Solteiro(a)";"Servidor Público Municipal";"Superior incompleto";"Brasileira nata";"GOIO-ERÊ/PR";"";"";"402472012";"517-70.2012.6.11.0001";""
"LUCIA MARQUES AGOSTINHO PADRON";"LUCIA";"17789";"Aguardando julgamento";"PSL";"17";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Feminino";"1955-11-08";"Casado(a)";"Professor de Ensino Superior";"Superior completo";"Brasileira nata";"DUARTINA/SP";"";"";"451962012";"371-29.2012.6.11.0001";""
"LUCIANA APAREIDA DO NASCIMENTO";"LUCIANA NASCIMENTO";"12034";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Feminino";"1982-03-12";"Solteiro(a)";"Agente Administrativo";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"423192012";"202-42.2012.6.11.0001";""
"LUCIANA MARIA MILHOMEM SANTOS CURVO";"PROFªLUCIANA MILHOMEM";"15333";"Aguardando julgamento";"PMDB";"15";"Partido não coligado";"-";"Vereador";"Feminino";"1971-11-23";"Casado(a)";"Professor de Ensino Médio";"Superior completo";"Brasileira nata";"TESOURO/MT";"";"";"362362012";"309-86.2012.6.11.0001";""
"LUCIANA ZAMPRONI BRANCO";"LUCIANA ZAMPRONI";"40300";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Feminino";"1977-10-26";"Divorciado(a)";"Advogado";"Superior completo";"Brasileira nata";"RONDONOPOLIS/MT";"";"";"456022012";"283-88.2012.6.11.0001";""
"LUCIANO LARA DE BARROS";"LUCIANO BARROS";"50500";"Aguardando julgamento";"PSOL";"50";"Partido não coligado";"-";"Vereador";"Masculino";"1973-11-26";"Divorciado(a)";"Servidor Público Estadual";"Superior completo";"Brasileira nata";"CHAPADA DO GUIMARÃES/MT";"";"";"374662012";"504-71.2012.6.11.0001";""
"LUCIMARA RIBEIRO DE ARRUDA";"LUCIMARA ARRUDA";"28280";"Aguardando julgamento";"PRTB";"28";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Feminino";"1982-02-17";"Casado(a)";"Comerciário";"Lê e escreve";"Brasileira nata";"CUIABA/MT";"";"";"453212012";"72-52.2012.6.11.0001";""
"LUCIO FERREIRA";"LÚCIUS DO CAJÚ";"70234";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Masculino";"1975-09-09";"Solteiro(a)";"Comerciante";"Ensino Fundamental incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"455132012";"106-27.2012.6.11.0001";""
"LUCIRLENE PEREIRA DA SILVEIRA";"LUCIRLENE SILVEIRA";"13133";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Feminino";"1979-06-01";"Solteiro(a)";"Secretário e Datilógrafo";"Superior incompleto";"Brasileira nata";"PARANATINGA/MT";"";"";"442182012";"237-02.2012.6.11.0001";""
"LUDMILA AVELINA DA SILVA";"MILA";"33777";"Aguardando julgamento";"PMN";"33";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Feminino";"1962-09-24";"Solteiro(a)";"Vendedor de Comércio Varejista e Atacadista";"Ensino Médio completo";"Brasileira nata";"ACORIZAL/MT";"";"";"410362012";"645-90.2012.6.11.0001";""
"LUECI RAMOS LOURENÇO";"LUECI RAMOS";"45655";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Feminino";"1957-09-04";"Divorciado(a)";"Vereador";"Superior completo";"Brasileira nata";"PONTE BRANCA/MT";"";"";"410372012";"646-75.2012.6.11.0001";""
"LUIS CLAUDIO DE CASTRO SODRE";"LUIS CLAUDIO";"70322";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Masculino";"1966-04-29";"Casado(a)";"Serventuário de Justiça";"Superior completo";"Brasileira nata";"RIO DE JANEIRO/RJ";"";"";"455142012";"107-12.2012.6.11.0001";""
"LUIS MARTINS DA SILVA";"SEU LUIZ";"23445";"Aguardando julgamento";"PPS";"23";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1952-02-23";"Casado(a)";"Porteiro de Edifício, Ascensorista, Garagista e Zelador";"Ensino Médio completo";"Brasileira nata";"CASTANOL/PA";"";"";"477752012";"753-22.2012.6.11.0001";""
"LUIZ ANTONIO VITORIO SOARES";"LUIZ SOARES";"25145";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1958-03-09";"Casado(a)";"Advogado";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"380442012";"182-51.2012.6.11.0001";""
"LUIZ BENEDITO PINTO FILHO";"LUIZ TAMBA";"14227";"Aguardando julgamento";"PTB";"14";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1960-03-06";"Casado(a)";"Professor de Ensino Médio";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"416632012";"475-21.2012.6.11.0001";""
"LUIZ CARLOS ALVES DA CRUZ";"CARLINHOS";"20000";"Aguardando julgamento";"PSC";"20";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1953-10-12";"Casado(a)";"Servidor Público Estadual";"Ensino Médio completo";"Brasileira nata";"POXORÉU/MT";"";"";"453222012";"73-37.2012.6.11.0001";""
"LUIZ HENRIQUE SENFF";"LUIZ HENRIQUE";"28000";"Aguardando julgamento";"PRTB";"28";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1978-06-24";"Solteiro(a)";"Advogado";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"453232012";"74-22.2012.6.11.0001";""
"LUIZ VICTOR PARENTE SENA";"VITOR PARENTE";"15615";"Aguardando julgamento";"PMDB";"15";"Partido não coligado";"-";"Vereador";"Masculino";"1984-01-22";"Solteiro(a)";"Advogado";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"362372012";"310-71.2012.6.11.0001";""
"LUZINEIA ANTONIA BISPO CUNHA";"LUZINEIA";"13370";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Feminino";"1969-07-02";"Casado(a)";"Assistente Social";"Superior incompleto";"Brasileira nata";"ACORIZAL/MT";"";"";"442192012";"238-84.2012.6.11.0001";""
"MANOEL ALBERTINO DE MAGALHÃES";"MANOEL MAGALHÃES";"70999";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Masculino";"1974-08-24";"Solteiro(a)";"Servidor Público Municipal";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"455162012";"109-79.2012.6.11.0001";""
"MANOEL ASCENDINO DE ALMEIDA FILHO";"MANO DO PÃO";"70767";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Masculino";"1967-07-07";"Casado(a)";"Padeiro, Confeiteiro e Assemelhados";"Ensino Fundamental completo";"Brasileira nata";"CUIABA/MT";"";"";"455172012";"110-64.2012.6.11.0001";""
"MANOEL JOAO PINHEIRO DA SILVA";"MANOEL PINHEIRO";"25251";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1958-09-01";"Casado(a)";"Contador";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"380452012";"183-36.2012.6.11.0001";""
"MANOEL MESSIAS NERY DE SOUZA";"PROFESSOR MESSIAS";"44144";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Masculino";"1961-12-25";"Casado(a)";"Outros";"Superior completo";"Brasileira nata";"POXORÉO/MT";"";"";"446052012";"406-86.2012.6.11.0001";""
"MANOEL RAIMUNDO DOS SANTOS";"RAY";"27277";"Aguardando julgamento";"PSDC";"27";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1978-01-23";"Casado(a)";"Empresário";"Ensino Fundamental completo";"Brasileira nata";"CUIABA/MT";"";"";"453242012";"75-07.2012.6.11.0001";""
"MARA FRANCISCA DE OLIVEIRA LIMA";"MARA LIMA";"33533";"Aguardando julgamento";"PMN";"33";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Feminino";"1980-05-12";"Solteiro(a)";"Cabeleireiro e Barbeiro";"Ensino Fundamental incompleto";"Brasileira nata";"CUIABA/MT";"";"";"410382012";"647-60.2012.6.11.0001";""
"MARA MARINEIS DIAS AGUIAR MATTOZO";"MARA MATTOZO";"50777";"Aguardando julgamento";"PSOL";"50";"Partido não coligado";"-";"Vereador";"Feminino";"1968-09-12";"Viúvo(a)";"Vendedor de Comércio Varejista e Atacadista";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"374672012";"505-56.2012.6.11.0001";""
"MARCELO EDUARDO BUSSIKI RONDON";"MARCELO BUSSIKI";"40456";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1978-03-03";"Casado(a)";"Servidor Público Estadual";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"456032012";"284-73.2012.6.11.0001";""
"MARCELO PIRES DE SOUZA";"MARCELO PIRES";"44665";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Masculino";"1973-07-15";"Casado(a)";"Administrador";"Superior completo";"Brasileira nata";"ARAGARÇAS/GO";"";"";"446062012";"407-71.2012.6.11.0001";""
"MARCIA CRISTINA ALVES NEVES";"MÁRCIA NEVES";"50222";"Aguardando julgamento";"PSOL";"50";"Partido não coligado";"-";"Vereador";"Feminino";"1979-12-30";"Casado(a)";"Auxiliar de Escritório e Assemelhados";"Ensino Médio incompleto";"Brasileira nata";"CUIABÁ/PR";"";"";"374682012";"506-41.2012.6.11.0001";""
"MARCIA DE SOUZA CARDOSO";"MARCIA";"43669";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Feminino";"1978-10-20";"Solteiro(a)";"Biólogo";"Ensino Fundamental completo";"Brasileira nata";"OSASCO/SP";"";"";"479102012";"743-75.2012.6.11.0001";""
"MARCIA MARIA DA SILVA NAZARE";"MARCIA MARIA";"14141";"Aguardando julgamento";"PTB";"14";"É bem Cuiabá";"PRB / PTB";"Vereador";"Feminino";"1975-10-24";"Casado(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"416642012";"476-06.2012.6.11.0001";""
"MARCIO AURÉLIO ANTUNES DOS SANTOS";"PREGADOR MARCIO SANTOS";"25100";"Aguardando julgamento";"DEM";"25";"Partido não coligado";"-";"Vereador";"Masculino";"1979-03-26";"Solteiro(a)";"Outros";"Ensino Médio incompleto";"Brasileira nata";"CUIABA/MT";"";"";"380462012";"184-21.2012.6.11.0001";""
"MARCIO ROBERTO CARRETO PARDAL";"MARCIO PARDAL";"55000";"Aguardando julgamento";"PSD";"55";"SENTIMENTO CUIABANO I";"PSD / PC do B";"Vereador";"Masculino";"1966-03-15";"Casado(a)";"Empresário";"Superior completo";"Brasileira nata";"APARECIDA D'OESTE/SP";"";"";"449282012";"438-91.2012.6.11.0001";""
"MARCIO SANTOS MURTA";"MARCIO MURTA";"23999";"Aguardando julgamento";"PPS";"23";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1973-04-17";"Casado(a)";"Operador de Computador";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"477852012";"729-91.2012.6.11.0001";""
"MARCO AURÉLIO MATOS DA CRUZ";"NICO";"45747";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1971-01-27";"Casado(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"CUIABA/MT";"";"";"410392012";"648-45.2012.6.11.0001";""
"MARCO AURELIO SILVA RIBEIRO";"DR. MARCO AURÉLIO";"15001";"Aguardando julgamento";"PMDB";"15";"Partido não coligado";"-";"Vereador";"Masculino";"1959-03-13";"Divorciado(a)";"Médico";"Superior completo";"Brasileira nata";"RIO VERDE/GO";"";"";"362382012";"311-56.2012.6.11.0001";""
"MARCOS ANTONIO MENDES";"MARCOS MENDES";"44234";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Masculino";"1976-09-27";"Casado(a)";"Advogado";"Superior completo";"Brasileira nata";"MIRASSOL DO OESTE/MT";"";"";"446072012";"408-56.2012.6.11.0001";""
"MARCOS MAGNO DE CASTRO FERREIRA";"MARCOS MAGNO";"50001";"Aguardando julgamento";"PSOL";"50";"Partido não coligado";"-";"Vereador";"Masculino";"1954-12-16";"Divorciado(a)";"Administrador";"Superior completo";"Brasileira nata";"UBERLÂNDIA/MG";"";"";"374692012";"507-26.2012.6.11.0001";""
"MARCOS ROBERTO MOREIRA";"MARCOS MOREIRA";"40789";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1973-04-08";"Casado(a)";"Agente Administrativo";"Superior completo";"Brasileira nata";"ROSARIO OESTE/MT";"";"";"456042012";"285-58.2012.6.11.0001";""
"MARCOS SERGIO DE FIGUEIREDO";"MARCOS BARRIGA";"23003";"Aguardando julgamento";"PPS";"23";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1969-07-03";"Solteiro(a)";"Auxiliar de Escritório e Assemelhados";"Ensino Médio completo";"Brasileira nata";"SÃO PAULO/SP";"";"";"403072012";"256-08.2012.6.11.0001";""
"MARCREAN DOS SANTOS SILVA";"MARCREAN SANTOS";"28123";"Aguardando julgamento";"PRTB";"28";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1973-05-12";"Casado(a)";"Comerciante";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"453252012";"76-89.2012.6.11.0001";""
"MARCUS FABRICIO NUNES DOS SANTOS";"MARCUS FABRICIO";"14123";"Aguardando julgamento";"PTB";"14";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1973-05-07";"Solteiro(a)";"Vereador";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"416652012";"477-88.2012.6.11.0001";""
"MARCUS VINICIUS CORBELINO";"MARKITO CORBELINO";"11222";"Aguardando julgamento";"PP";"11";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1973-05-22";"Casado(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"CUIABA/MT";"";"";"410402012";"649-30.2012.6.11.0001";""
"MARIA APARECIDA SOUZA";"CIDA";"17766";"Aguardando julgamento";"PSL";"17";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Feminino";"1975-04-15";"Solteiro(a)";"Comerciante";"Superior incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"451972012";"372-14.2012.6.11.0001";""
"MARIA AUXILIADORA DA COSTA SPADINI";"MARIA SPADINI";"45045";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Feminino";"1954-04-15";"Casado(a)";"Aposentado (Exceto Servidor Público)";"Superior completo";"Brasileira nata";"SANTO ANTONIO DO LEVERGER/MT";"";"";"410412012";"650-15.2012.6.11.0001";""
"MARIA BRAZ DE LIMA";"BRÁZ";"17013";"Aguardando julgamento";"PSL";"17";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Feminino";"1959-08-25";"Viúvo(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"CRIXAS/GO";"";"";"451982012";"373-96.2012.6.11.0001";""
"MARIA DA CONCEIÇÃO SANTOS CORTEZ";"KOTA CORTEZ";"13813";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Feminino";"1971-12-08";"Solteiro(a)";"Artesão";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"442202012";"239-69.2012.6.11.0001";""
"MARIA DAS DORES ALMEIDA RODRIGUES";"MARIA RODRIGUES";"17333";"Aguardando julgamento";"PSL";"17";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Feminino";"1961-04-11";"Solteiro(a)";"Comerciante";"Ensino Médio completo";"Brasileira nata";"JOÃO LISBOA/MA";"";"";"451992012";"374-81.2012.6.11.0001";""
"MARIA EMILIA MARTINS";"MARIA EMILIA";"10355";"Aguardando julgamento";"PRB";"10";"É bem Cuiabá";"PRB / PTB";"Vereador";"Feminino";"1957-12-29";"Divorciado(a)";"Pedagogo";"Superior completo";"Brasileira nata";"NEVES PAULISTA/SP";"";"";"416662012";"478-73.2012.6.11.0001";""
"MARIA EUGENIA BRAGA";"MARIA EUGENIA";"70333";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Feminino";"1954-03-22";"Solteiro(a)";"Agente Administrativo";"Ensino Médio completo";"Brasileira nata";"MARINGÁ/PR";"";"";"455182012";"111-49.2012.6.11.0001";""
"MARIA JOANA LOBIANCO";"JÔ";"10855";"Aguardando julgamento";"PRB";"10";"É bem Cuiabá";"PRB / PTB";"Vereador";"Feminino";"1974-12-12";"Solteiro(a)";"Garçom";"Ensino Fundamental completo";"Brasileira nata";"CIANORTE/PR";"";"";"416672012";"479-58.2012.6.11.0001";""
"MARIA JOSE DE OLIVEIRA ARRUDA";"PROF. MAZÉ";"11211";"Aguardando julgamento";"PP";"11";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Feminino";"1967-04-22";"Casado(a)";"Professor de Ensino Médio";"Superior completo";"Brasileira nata";"GOIATUBA/GO";"";"";"486662012";"792-19.2012.6.11.0001";""
"MARIA LEOCÁDIA ARAÚJO SILVA";"LEOCÁDIA ARAÚJO";"20189";"Aguardando julgamento";"PSC";"20";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Feminino";"1952-09-18";"Casado(a)";"Estudante, Bolsista, Estagiário e Assemelhados";"Ensino Médio completo";"Brasileira nata";"SÃO LUIZ BELOS/GO";"";"";"453262012";"77-74.2012.6.11.0001";""
"MARIA MADALENA DA COSTA";"MARIA MADALENA";"70753";"Aguardando julgamento";"PT do B";"70";"Partido não coligado";"-";"Vereador";"Feminino";"1976-05-01";"Solteiro(a)";"Empregado Doméstico";"Ensino Médio completo";"Brasileira nata";"CÁCERES/MT";"";"";"455192012";"112-34.2012.6.11.0001";""
"MARICELMA GUSMÃO CORREA";"MARICELMA";"14010";"Aguardando julgamento";"PTB";"14";"É bem Cuiabá";"PRB / PTB";"Vereador";"Feminino";"1965-08-14";"Solteiro(a)";"Servidor Público Municipal";"Ensino Médio incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"416682012";"480-43.2012.6.11.0001";""
"MARINHO DOMINGOS DA SILVA";"MISSIONÁRIO M.D. SILVA";"19000";"Aguardando julgamento";"PTN";"19";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Masculino";"1950-08-08";"Divorciado(a)";"Outros";"Ensino Médio incompleto";"Brasileira nata";"MINEIROS/GO";"";"";"452002012";"375-66.2012.6.11.0001";""
"MARIO ANTONIO MOYSES NADAF";"MARIO NADAF";"43123";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1966-02-23";"Separado(a) judicialmente";"Professor de Ensino Médio";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"478042012";"735-98.2012.6.11.0001";""
"MARISA FERREIRA DE ABREU";"MARISA ABREU";"40022";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Feminino";"1961-08-29";"Solteiro(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"PRESIDENTE VENCESLAU/SP";"";"";"456052012";"286-43.2012.6.11.0001";""
"MATEUS PEREIRA DA SILVA";"MATEUS PEREIRA";"20022";"Aguardando julgamento";"PSC";"20";"SENTIMENTO CUIABANO II";"PSC / PSDC / PRTB";"Vereador";"Masculino";"1982-09-27";"Casado(a)";"Auxiliar de Escritório e Assemelhados";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"453272012";"78-59.2012.6.11.0001";""
"MAURELIO DE LIMA BATISTA RIBEIRO";"DR. MAURELIO RIBEIRO";"45000";"Aguardando julgamento";"PSDB";"45";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Masculino";"1960-09-17";"Casado(a)";"Médico";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"410422012";"651-97.2012.6.11.0001";""
"MAURICIO SANTINO DE OLIVEIRA";"MAURICIO SANTINO";"40177";"Aguardando julgamento";"PSB";"40";"Partido não coligado";"-";"Vereador";"Masculino";"1968-05-19";"Solteiro(a)";"Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados";"Ensino Médio completo";"Brasileira nata";"GOIANA/PE";"";"";"456062012";"287-28.2012.6.11.0001";""
"MAURO VIEIRA DA SILVA";"MAURO";"10789";"Aguardando julgamento";"PRB";"10";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1963-10-16";"Casado(a)";"Motoboy";"Ensino Médio completo";"Brasileira nata";"CUIABA/MT";"";"";"416692012";"481-28.2012.6.11.0001";""
"MEESIAS ROCHA DE OLIVEIRA";"MESSIAS ROCHA";"12190";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Masculino";"1987-03-08";"Solteiro(a)";"Policial Militar";"Superior incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"423202012";"203-27.2012.6.11.0001";""
"MEURIZA DAS CHAGAS";"MEURIZA";"12678";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Feminino";"1958-03-06";"Solteiro(a)";"Professor de Ensino Fundamental";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"474902012";"749-82.2012.6.11.0001";""
"MICHELE NAZÁRIO";"MICHELE NAZÁRIO";"13330";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Feminino";"1983-05-25";"Solteiro(a)";"Auxiliar de Escritório e Assemelhados";"Ensino Médio incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"442212012";"240-54.2012.6.11.0001";""
"MICHELLY CRISTINA DOS SANTOS DUTRA";"MICHELLY";"13794";"Aguardando julgamento";"PT";"13";"Partido não coligado";"-";"Vereador";"Feminino";"1988-08-24";"Solteiro(a)";"Professor de Ensino Fundamental";"Superior incompleto";"Brasileira nata";"JI PARANA/RR";"";"";"442222012";"241-39.2012.6.11.0001";""
"MIGUEL DA SILVA FOLHA";"OURO PRETO";"14161";"Aguardando julgamento";"PTB";"14";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1966-10-29";"Solteiro(a)";"Outros";"Ensino Médio incompleto";"Brasileira nata";"PARANAVAÍ/PR";"";"";"416702012";"482-13.2012.6.11.0001";""
"MILTON FERREIRA RODRIGUES";"MILTON RODRIGUES";"15555";"Aguardando julgamento";"PMDB";"15";"Partido não coligado";"-";"Vereador";"Masculino";"1960-02-07";"Casado(a)";"Servidor Público Estadual";"Superior incompleto";"Brasileira nata";"AQUIDAUANA/MS";"";"";"362392012";"312-41.2012.6.11.0001";""
"MIRILENE GLAUCIA DE SOUZA";"GLAUCIA";"11123";"Aguardando julgamento";"PP";"11";"CUIABÁ 100%";"PSDB / PP / PMN";"Vereador";"Feminino";"1975-10-15";"Solteiro(a)";"Comerciante";"Superior completo";"Brasileira nata";"CUIABA/MT";"";"";"410432012";"652-82.2012.6.11.0001";""
"MISAEL OLIVEIRA GALVAO";"MISAEL GALVAO";"22345";"Aguardando julgamento";"PR";"22";"Partido não coligado";"-";"Vereador";"Masculino";"1969-08-16";"Casado(a)";"Comerciante";"Superior incompleto";"Brasileira nata";"DOM AQUNO/MT";"";"";"420722012";"326-25.2012.6.11.0001";""
"NAIARA JOPLEN DA COSTA";"NAIARA";"43457";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Feminino";"1992-02-10";"Casado(a)";"Outros";"Ensino Fundamental incompleto";"Brasileira nata";"CUIABÁ/MT";"";"";"488322012";"795-71.2012.6.11.0001";""
"NATALICIA FERREIRA MAGALHÃES";"NATÁ DO TRES BARRAS";"12444";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Feminino";"1965-10-25";"Casado(a)";"Técnico de Biologia";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"423212012";"204-12.2012.6.11.0001";""
"NATALICIO PEREIRA MENEZES";"NATALICIO MENEZES";"12010";"Aguardando julgamento";"PDT";"12";"Partido não coligado";"-";"Vereador";"Feminino";"1961-12-20";"Casado(a)";"Administrador";"Superior completo";"Brasileira nata";"CUIABÁ/MT";"";"";"474712012";"725-54.2012.6.11.0001";""
"NATANAEL";"TUKINHA";"10777";"Aguardando julgamento";"PRB";"10";"É bem Cuiabá";"PRB / PTB";"Vereador";"Masculino";"1972-11-03";"Casado(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"CIANORTE/PR";"";"";"416712012";"483-95.2012.6.11.0001";""
"NEIRY APARECIDA SILVA";"NEIRY OJEDA";"44222";"Aguardando julgamento";"PRP";"44";"Partido não coligado";"-";"Vereador";"Feminino";"1968-04-05";"Casado(a)";"Outros";"Ensino Médio completo";"Brasileira nata";"ROSARIO OESTE/MT";"";"";"446082012";"409-41.2012.6.11.0001";""
"NELIO WAGNER NEVES";"NELIO NEVES";"43718";"Aguardando julgamento";"PV";"43";"CUIABÁ SOCIAL E SUSTENTÁVEL";"PPS / PV";"Vereador";"Masculino";"1976-05-18";"Casado(a)";"Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados";"Ensino Médio completo";"Brasileira nata";"CUIABÁ/MT";"";"";"481922012";"781-87.2012.6.11.0001";""
"NEUSA VIEIRA LIMA DE MOURA";"NEUSA MOURA";"17777";"Aguardando julgamento";"PSL";"17";"SENTIMENTO CUIABANO III";"PSL / PTN / PHS / PTC";"Vereador";"Feminino";"1964-01-05";"Casado(a)";"Gerente";"Ensino Médio completo";"Brasileira nata";"SANTA RITA DO OESTE/SP";"";"";"452012012";"376-51.2012.6.11.0001";""
